CV_ID,Date,Plate.x,Bucket#.x,sal.treat.x,TA.treat.x,SA.mm2,SA.mm2.SE,SA.mm2.1,date.numb,notes.x,SA.start,grow.ratio,grow.perc,dps,mm2.diff.start,pixel ratio_original,pixels measured,pixel ratio_MEDIAN,pixel ratio_SE,Diff_time,Diff_growth,incr_growth,tare boat (mg),shell+gut+boat (mg),boat+gut (mg),post muff,post muff.2,gut.wt,shell.wt,orgC.shell.wt,%oc.ic.shell,code,CI,bucket,med.ta,med.S,med.pH,rank.ig,prob.ig,net_growth,rank.ng,prob.ng
124,8/12/2022,3,2,amb,2000,217.9797798,42024.9236,216.669,2459804,NA,193.755,1.118262755,111.8262755,18,22.914,12.0067,2601.479682,11.9345,0.061903258,3,11.12702099,3.709006997,73.2007,637.2901,85.6538,616.5046,NA,12.4531,624.837,8.3324,1.333531785,0,0.019930158,2,1880.088244,34.03,8.085,30,0.652173913,24.22477982,34,0.739130435
115,8/12/2022,3,2,amb,2000,262.9713279,50698.96838,261.39,2459804,NA,236.726,1.104187964,110.4187964,18,24.664,12.0067,3138.431313,11.9345,0.061903258,3,30.0590323,10.01967743,69.4721,615.1371,86.4469,590.5936,NA,16.9748,598.1623,7.5687,1.265325481,0,0.028378251,2,1880.088244,34.03,8.085,42,0.913043478,26.24532791,35,0.760869565
134,8/12/2022,3,2,amb,2000,118.9724179,22937.02094,118.257,2459804,NA,90.987,1.299713146,129.9713146,18,27.27,12.0067,1419.876322,11.9345,0.061903258,3,9.652655996,3.217551999,69.271,252.9621,72.7176,246.696,NA,3.4466,249.5155,2.8195,1.12998992,0,0.01381317,2,1880.088244,34.03,8.085,29,0.630434783,27.98541794,36,0.782608696
128,8/12/2022,3,2,amb,2000,177.5868849,34237.46586,176.519,2459804,NA,148.502,1.188664126,118.8664126,18,28.017,12.0067,2119.410677,11.9345,0.061903258,3,19.37668264,6.458894214,72.4636,554.7822,83.4576,537.1993,NA,10.994,543.7882,6.5889,1.211666601,0,0.02021743,2,1880.088244,34.03,8.085,37,0.804347826,29.08488485,37,0.804347826
140,8/12/2022,3,2,amb,2000,175.8423947,33901.14078,174.785,2459804,NA,146.002,1.197141135,119.7141135,18,28.783,12.0067,2098.59106,11.9345,0.061903258,3,6.442601671,2.14753389,66.4016,480.2052,75.3367,465.9775,NA,8.9351,471.2701,5.2926,1.123050242,0,0.018959616,2,1880.088244,34.03,8.085,21,0.456521739,29.8403947,38,0.826086957
133,8/12/2022,3,2,amb,2000,125.4423235,24184.3719,124.688,2459804,NA,95.075,1.311469892,131.1469892,18,29.613,12.0067,1497.09141,11.9345,0.061903258,3,7.87684513,2.625615043,57.4589,309.1604,62.7807,300.2219,NA,5.3218,303.8386,3.6167,1.190335922,0,0.01751522,2,1880.088244,34.03,8.085,25,0.543478261,30.36732348,39,0.847826087
136,8/12/2022,3,2,amb,2000,205.4182434,39603.15032,204.183,2459804,NA,166.066,1.229529223,122.9529223,18,38.117,12.0067,2451.564026,11.9345,0.061903258,3,32.57368713,10.85789571,73.7515,570.3148,82.7862,554.515,NA,9.0347,561.2801,6.7651,1.205298388,0,0.016096598,2,1880.088244,34.03,8.085,43,0.934782609,39.35224342,40,0.869565217
147,8/12/2022,3,2,amb,2000,178.299168,34374.7889,177.227,2459804,NA,132.539,1.337168682,133.7168682,18,44.688,12.0067,2127.911421,11.9345,0.061903258,3,34.89745304,11.63248435,60.466,420.4552,68.997,407.3805,NA,8.531,411.9242,4.5437,1.103042744,0,0.020710121,2,1880.088244,34.03,8.085,44,0.956521739,45.76016803,41,0.891304348
121,8/12/2022,3,2,amb,2000,225.7746528,43527.71869,224.417,2459804,NA,179.933,1.247225356,124.7225356,18,44.484,12.0067,2694.507594,11.9345,0.061903258,3,26.16583266,8.721944221,64.6473,499.7332,73.1373,485.9947,NA,8.49,491.2432,5.2485,1.068411736,0,0.017282682,2,1880.088244,34.03,8.085,39,0.847826087,45.8416528,42,0.913043478
137,8/12/2022,3,2,amb,2000,249.1401568,48032.41872,247.642,2459804,NA,200.912,1.232589392,123.2589392,18,46.73,12.0067,2973.363201,11.9345,0.061903258,3,19.05701258,6.352337527,67.998,730.943,79.3377,712.0457,NA,11.3397,719.6033,7.5576,1.050245323,0,0.015758266,2,1880.088244,34.03,8.085,35,0.760869565,48.22815681,43,0.934782609
142,8/12/2022,3,2,amb,2000,207.6858794,40040.33412,206.437,2459804,NA,155.786,1.325131912,132.5131912,18,50.651,12.0067,2478.627128,11.9345,0.061903258,3,27.62708951,9.209029835,63.9077,500.755,71.2755,487.3674,NA,7.3678,493.3872,6.0198,1.220096508,0,0.014933099,2,1880.088244,34.03,8.085,40,0.869565217,51.89987942,44,0.956521739
141,8/12/2022,3,2,amb,2000,275.9584233,53202.78637,274.299,2459804,NA,205.772,1.333023929,133.3023929,18,68.527,12.0067,3293.425803,11.9345,0.061903258,3,45.36926869,15.12308956,74.936,537.9577,85.6185,519.8849,NA,10.6825,527.2752,7.3903,1.401602048,0,0.020259819,2,1880.088244,34.03,8.085,45,0.97826087,70.18642334,45,0.97826087
111,8/16/2022,3,2,amb,2000,125.7967295,56448.6367,126.228,2459808,NA,121.25,1.04105567,104.105567,22,4.978,11.9009,1502.226805,11.9417,0.026612278,4,10.95515162,2.738787906,70.6552,304.5011,77.2914,293.2774,NA,6.6362,297.8649,4.5875,1.540127756,0,0.022279228,2,1880.088244,34.03,8.085,39,0.847826087,4.546729544,1,0.02173913
102,8/16/2022,3,2,amb,2000,92.3035546,41419.27886,92.62,2459808,NA,86.927,1.065491734,106.5491734,22,5.693,11.9009,1102.261358,11.9417,0.026612278,4,0.51258713,0.128146783,45.6602,281.0921,48.4056,274.1292,NA,2.7454,278.3467,4.2175,1.515196695,0,0.009863239,2,1880.088244,34.03,8.085,12,0.260869565,5.376554603,2,0.043478261
101,8/16/2022,3,2,amb,2000,86.97681632,39029.01708,87.275,2459808,NA,79.457,1.098392841,109.8392841,22,7.818,11.9009,1038.651048,11.9417,0.026612278,4,2.778505846,0.694626462,54.2917,244.9986,58.2671,236.9973,NA,3.9754,241.0232,4.0259,1.670337129,0,0.016493848,2,1880.088244,34.03,8.085,21,0.456521739,7.519816324,3,0.065217391
113,8/16/2022,3,2,amb,2000,91.58601455,41097.29785,91.9,2459808,NA,83.736,1.097496895,109.7496895,22,8.164,11.9009,1093.69271,11.9417,0.026612278,4,-0.539967464,-0.134991866,68.5357,259.6489,71.7956,251.5102,NA,3.2599,256.389,4.8788,1.90288975,0,0.012714664,2,1880.088244,34.03,8.085,8,0.173913043,7.850014554,4,0.086956522
106,8/16/2022,3,2,amb,2000,82.57889378,37055.54183,82.862,2459808,NA,74.706,1.109174631,110.9174631,22,8.156,11.9009,986.1323758,11.9417,0.026612278,4,2.170372472,0.542593118,49.8969,205.3807,52.7796,199.6698,NA,2.8827,202.498,2.8282,1.396655769,0,0.014235696,2,1880.088244,34.03,8.085,18,0.391304348,7.872893776,5,0.108695652
104,8/16/2022,3,2,amb,2000,162.8078439,73056.59587,163.366,2459808,NA,154.659,1.056298049,105.6298049,22,8.707,11.9009,1944.202429,11.9417,0.026612278,4,12.63279488,3.158198721,55.4589,494.0223,69.0126,477.2713,NA,13.5537,480.4686,3.1973,0.665454517,0,0.028209336,2,1880.088244,34.03,8.085,41,0.891304348,8.148843892,6,0.130434783
103,8/16/2022,3,2,amb,2000,114.5173986,51387.27417,114.91,2459808,NA,105.037,1.093995449,109.3995449,22,9.873,11.9009,1367.532419,11.9417,0.026612278,4,15.72030111,3.930075278,46.1131,285.3925,53.1092,275.8943,NA,6.9961,278.3964,2.5021,0.898754438,0,0.025129994,2,1880.088244,34.03,8.085,43,0.934782609,9.480398612,7,0.152173913
130,8/16/2022,3,2,amb,2000,100.3958118,45050.50909,100.74,2459808,NA,90.815,1.109288113,110.9288113,22,9.925,11.9009,1198.896666,11.9417,0.026612278,4,1.744591525,0.436147881,74.5963,258.7619,77.8475,252.845,NA,3.2512,255.5107,2.6657,1.043283119,0,0.01272432,2,1880.088244,34.03,8.085,17,0.369565217,9.580811819,8,0.173913043
112,8/16/2022,3,2,amb,2000,97.17983718,43607.40811,97.513,2459808,NA,86.686,1.124899061,112.4899061,22,10.827,11.9009,1160.492462,11.9417,0.026612278,4,10.69980601,2.674951503,72.9133,260.3211,76.3007,253.7927,NA,3.3874,256.9337,3.141,1.222494363,0,0.013183946,2,1880.088244,34.03,8.085,38,0.826086957,10.49383718,9,0.195652174
110,8/16/2022,3,2,amb,2000,182.0249616,81679.87329,182.649,2459808,NA,171.427,1.065462267,106.5462267,22,11.222,11.9009,2173.687484,11.9417,0.026612278,4,6.901892444,1.725473111,61.3393,466.846,71.3121,450.8485,NA,9.9728,456.8732,6.0247,1.318680982,0,0.021828376,2,1880.088244,34.03,8.085,30,0.652173913,10.59796161,10,0.217391304
118,8/16/2022,3,2,amb,2000,211.120214,94735.75588,211.844,2459808,NA,199.961,1.059426588,105.9426588,22,11.883,11.9009,2521.13426,11.9417,0.026612278,4,10.32175075,2.580437688,54.0094,542.2395,65.9503,522.2999,NA,11.9409,530.2986,7.9987,1.508338887,0,0.022517314,2,1880.088244,34.03,8.085,37,0.804347826,11.15921401,11,0.239130435
116,8/16/2022,3,2,amb,2000,79.18054438,35530.60401,79.452,2459808,NA,67.763,1.172498266,117.2498266,22,11.689,11.9009,945.5503068,11.9417,0.026612278,4,4.774115512,1.193528878,64.7901,190.4537,67.9408,185.4184,NA,3.1507,187.303,1.8846,1.006177157,0,0.016821407,2,1880.088244,34.03,8.085,28,0.608695652,11.41754438,12,0.260869565
108,8/16/2022,3,2,amb,2000,144.1408402,64680.17056,144.635,2459808,NA,132.03,1.095470726,109.5470726,22,12.605,11.9009,1721.286672,11.9417,0.026612278,4,8.586711312,2.146677828,47.7758,419.3849,54.8362,405.9095,NA,7.0604,412.3245,6.415,1.555813443,0,0.017123406,2,1880.088244,34.03,8.085,33,0.717391304,12.11084021,13,0.282608696
117,8/16/2022,3,2,amb,2000,105.8770205,47510.08622,106.24,2459808,NA,93.679,1.134085547,113.4085547,22,12.561,11.9009,1264.351616,11.9417,0.026612278,4,7.211715535,1.802928884,55.3353,226.5324,60.8493,217.4249,NA,5.514,221.0184,3.5935,1.625882732,0,0.024948149,2,1880.088244,34.03,8.085,32,0.695652174,12.19802052,14,0.304347826
119,8/16/2022,3,2,amb,2000,102.0421676,45789.27662,102.392,2459808,NA,89.764,1.140680005,114.0680005,22,12.628,11.9009,1218.556953,11.9417,0.026612278,4,9.162654363,2.290663591,67.4863,271.2655,72.3327,263.6559,NA,4.8464,266.4191,2.7632,1.037162876,0,0.018190888,2,1880.088244,34.03,8.085,35,0.760869565,12.2781676,15,0.326086957
105,8/16/2022,3,2,amb,2000,247.5612826,111087.919,248.41,2459808,NA,234.87,1.057648912,105.7648912,22,13.54,11.9009,2956.302569,11.9417,0.026612278,4,18.40127264,4.600318161,48.6553,707.1782,62.5914,683.759,NA,13.9361,693.2421,9.4831,1.367934809,0,0.020102789,2,1880.088244,34.03,8.085,45,0.97826087,12.69128265,16,0.347826087
125,8/16/2022,3,2,amb,2000,94.05554822,42205.44915,94.378,2459808,NA,80.453,1.173082421,117.3082421,22,13.925,11.9009,1123.18314,11.9417,0.026612278,4,3.088535444,0.772133861,77.8678,216.0661,80.6035,211.2287,NA,2.7357,213.3304,2.1017,0.985185421,0,0.01282377,2,1880.088244,34.03,8.085,23,0.5,13.60254822,17,0.369565217
123,8/16/2022,3,2,amb,2000,156.7565895,70341.22272,157.294,2459808,NA,140.932,1.116098544,111.6098544,22,16.362,11.9009,1871.940165,11.9417,0.026612278,4,-3.028246147,-0.757061537,77.6731,425.6692,85.6008,412.4866,NA,7.9277,417.7415,5.2549,1.257931041,0,0.018977526,2,1880.088244,34.03,8.085,6,0.130434783,15.82458948,18,0.391304348
100,8/16/2022,3,2,amb,2000,324.1955564,145475.9377,325.307,2459808,NA,306.885,1.060029001,106.0029001,22,18.422,11.9009,3871.446076,11.9417,0.026612278,4,9.790944279,2.44773607,74.9518,1103.2707,96.3354,1065.6017,NA,21.3836,1081.8871,16.2854,1.505277214,0,0.019765094,2,1880.088244,34.03,8.085,36,0.782608696,17.31055644,19,0.413043478
127,8/16/2022,3,2,amb,2000,118.9292733,53367.01016,119.337,2459808,NA,101.149,1.179813938,117.9813938,22,18.188,11.9009,1420.217703,11.9417,0.026612278,4,-0.378159158,-0.094539789,82.8982,314.9133,87.3084,306.7474,NA,4.4102,310.5031,3.7557,1.209553141,0,0.014203401,2,1880.088244,34.03,8.085,9,0.195652174,17.78027333,20,0.434782609
109,8/16/2022,3,2,amb,2000,211.6693315,94982.16079,212.395,2459808,NA,193.801,1.095943777,109.5943777,22,18.594,11.9009,2527.691656,11.9417,0.026612278,4,3.118249312,0.779562328,50.3701,542.5207,62.5083,522.9605,NA,12.1382,530.3825,7.422,1.399367438,0,0.022885748,2,1880.088244,34.03,8.085,25,0.543478261,17.86833146,21,0.456521739
126,8/16/2022,3,2,amb,2000,164.9335563,74010.4646,165.499,2459808,NA,146.952,1.12621128,112.621128,22,18.547,11.9009,1969.587049,11.9417,0.026612278,4,4.437443529,1.109360882,83.0141,413.396,90.0113,399.5331,NA,6.9972,406.3988,6.8657,1.689399673,0,0.017217571,2,1880.088244,34.03,8.085,27,0.586956522,17.98155629,22,0.47826087
107,8/16/2022,3,2,amb,2000,162.5905887,72959.10718,163.148,2459808,NA,144.26,1.130930265,113.0930265,22,18.888,11.9009,1941.608033,11.9417,0.026612278,4,2.708166263,0.677041566,52.54,358.2104,58.1151,347.0118,NA,5.5751,352.6353,5.6235,1.594707053,0,0.015809818,2,1880.088244,34.03,8.085,20,0.434782609,18.33058871,23,0.5
115,8/16/2022,3,2,amb,2000,256.5474752,115120.2839,257.427,2459808,NA,236.726,1.087447091,108.7447091,22,20.701,11.9009,3063.612984,11.9417,0.026612278,4,-6.42385274,-1.605963185,69.4721,615.1371,86.4469,590.5936,NA,16.9748,598.1623,7.5687,1.265325481,0,0.028378251,2,1880.088244,34.03,8.085,4,0.086956522,19.82147518,24,0.52173913
145,8/16/2022,3,2,amb,2000,92.77493855,41630.80249,93.093,2459808,NA,72.66,1.281213873,128.1213873,22,20.433,11.9009,1107.890484,11.9417,0.026612278,4,3.091645175,0.772911294,55.0868,166.2442,57.5802,161.9056,NA,2.4934,163.7508,1.8452,1.12683419,0,0.015226796,2,1880.088244,34.03,8.085,24,0.52173913,20.11493855,25,0.543478261
122,8/16/2022,3,2,amb,2000,139.0951384,62416.01801,139.572,2459808,NA,117.935,1.183465468,118.3465468,22,21.637,11.9009,1661.032415,11.9417,0.026612278,4,11.26646511,2.816616276,56.1579,320.8527,59.9847,312.6892,NA,3.8268,317.0259,4.3367,1.367932399,0,0.012070938,2,1880.088244,34.03,8.085,40,0.869565217,21.16013845,26,0.565217391
144,8/16/2022,3,2,amb,2000,149.0450271,66880.8213,149.556,2459808,NA,125.978,1.187159663,118.7159663,22,23.578,11.9009,1779.851,11.9417,0.026612278,4,-1.066640755,-0.266660189,55.2384,337.9027,61.6375,327.1111,NA,6.3991,331.5036,4.3925,1.325023318,0,0.019303259,2,1880.088244,34.03,8.085,7,0.152173913,23.06702712,27,0.586956522
129,8/16/2022,3,2,amb,2000,110.6048122,49631.58329,110.984,2459808,NA,87.264,1.271818849,127.1818849,22,23.72,11.9009,1320.809486,11.9417,0.026612278,4,9.051138536,2.262784634,80.712,274.5157,84.3613,266.9164,NA,3.6493,270.8664,3.95,1.458283493,0,0.013472694,2,1880.088244,34.03,8.085,34,0.739130435,23.34081218,28,0.608695652
120,8/16/2022,3,2,amb,2000,223.3702172,100232.6872,224.136,2459808,NA,200.011,1.120618366,112.0618366,22,24.125,11.9009,2667.420122,11.9417,0.026612278,4,-0.199174717,-0.049793679,66.864,509.8541,78.2633,491.7989,NA,11.3993,498.4548,6.6559,1.335306632,0,0.022869275,2,1880.088244,34.03,8.085,10,0.217391304,23.35921717,29,0.630434783
124,8/16/2022,3,2,amb,2000,217.7903467,97728.83765,218.537,2459808,NA,193.755,1.127903796,112.7903796,22,24.782,11.9009,2600.786983,11.9417,0.026612278,4,-0.189433114,-0.047358278,73.2007,637.2901,85.6538,616.5046,NA,12.4531,624.837,8.3324,1.333531785,0,0.019930158,2,1880.088244,34.03,8.085,11,0.239130435,24.03534671,30,0.652173913
143,8/16/2022,3,2,amb,2000,144.4288528,64809.41016,144.924,2459808,NA,120.372,1.2039677,120.39677,22,24.552,11.9009,1724.726032,11.9417,0.026612278,4,15.17661916,3.79415479,67.0822,342.3502,74.2978,331.7744,NA,7.2156,335.1346,3.3602,1.002641924,0,0.021530454,2,1880.088244,34.03,8.085,42,0.913043478,24.05685281,31,0.673913043
138,8/16/2022,3,2,amb,2000,116.9032193,52457.86101,117.304,2459808,NA,92.615,1.266576688,126.6576688,22,24.689,11.9009,1396.023174,11.9417,0.026612278,4,6.018434775,1.504608694,59.7018,243.149,64.6803,236.0152,NA,4.9785,238.1705,2.1553,0.904939948,0,0.020903093,2,1880.088244,34.03,8.085,29,0.630434783,24.28821927,32,0.695652174
139,8/16/2022,3,2,amb,2000,127.9353975,57408.31898,128.374,2459808,NA,103.359,1.24202053,124.202053,22,25.015,11.9009,1527.766137,11.9417,0.026612278,4,1.104725471,0.276181368,61.5927,297.7164,66.4436,289.1652,NA,4.8509,292.8655,3.7003,1.263481018,0,0.016563576,2,1880.088244,34.03,8.085,14,0.304347826,24.57639752,33,0.717391304
132,8/16/2022,3,2,amb,2000,153.4499258,68857.42692,153.976,2459808,NA,126.324,1.218897438,121.8897438,22,27.652,11.9009,1832.452978,11.9417,0.026612278,4,18.00746838,4.501867094,78.6042,377.1085,84.4605,366.8397,NA,5.8563,371.2522,4.4125,1.188545145,0,0.015774452,2,1880.088244,34.03,8.085,44,0.956521739,27.12592576,34,0.739130435
135,8/16/2022,3,2,amb,2000,127.6822653,57294.73123,128.12,2459808,NA,98.117,1.305787988,130.5787988,22,30.003,11.9009,1524.743308,11.9417,0.026612278,4,7.153488532,1.788372133,93.7164,306.0473,99.2579,297.3357,NA,5.5415,300.5058,3.1701,1.054921403,0,0.018440576,2,1880.088244,34.03,8.085,31,0.673913043,29.56526534,35,0.760869565
134,8/16/2022,3,2,amb,2000,120.7021952,54162.57156,121.116,2459808,NA,90.987,1.331135217,133.1135217,22,30.129,11.9009,1441.389404,11.9417,0.026612278,4,1.729777259,0.432444315,69.271,252.9621,72.7176,246.696,NA,3.4466,249.5155,2.8195,1.12998992,0,0.01381317,2,1880.088244,34.03,8.085,16,0.347826087,29.7151952,36,0.782608696
128,8/16/2022,3,2,amb,2000,180.4274384,80963.01835,181.046,2459808,NA,148.502,1.219148564,121.9148564,22,32.544,11.9009,2154.610341,11.9417,0.026612278,4,2.840553567,0.710138392,72.4636,554.7822,83.4576,537.1993,NA,10.994,543.7882,6.5889,1.211666601,0,0.02021743,2,1880.088244,34.03,8.085,22,0.47826087,31.92543842,37,0.804347826
136,8/16/2022,3,2,amb,2000,198.7007917,89162.8013,199.382,2459808,NA,166.066,1.200619031,120.0619031,22,33.316,11.9009,2372.825244,11.9417,0.026612278,4,-6.717451758,-1.679362939,73.7515,570.3148,82.7862,554.515,NA,9.0347,561.2801,6.7651,1.205298388,0,0.016096598,2,1880.088244,34.03,8.085,3,0.065217391,32.63479166,38,0.826086957
133,8/16/2022,3,2,amb,2000,128.1117928,57487.47264,128.551,2459808,NA,95.075,1.352100973,135.2100973,22,33.476,11.9009,1529.872596,11.9417,0.026612278,4,2.669469303,0.667367326,57.4589,309.1604,62.7807,300.2219,NA,5.3218,303.8386,3.6167,1.190335922,0,0.01751522,2,1880.088244,34.03,8.085,19,0.413043478,33.03679278,39,0.847826087
140,8/16/2022,3,2,amb,2000,179.8852971,80719.74381,180.502,2459808,NA,146.002,1.236298133,123.6298133,22,34.5,11.9009,2148.136252,11.9417,0.026612278,4,4.042902355,1.010725589,66.4016,480.2052,75.3367,465.9775,NA,8.9351,471.2701,5.2926,1.123050242,0,0.018959616,2,1880.088244,34.03,8.085,26,0.565217391,33.88329705,40,0.869565217
147,8/16/2022,3,2,amb,2000,174.6083879,78351.84183,175.207,2459808,NA,132.539,1.321927885,132.1927885,22,42.668,11.9009,2085.120986,11.9417,0.026612278,4,-3.690780091,-0.922695023,60.466,420.4552,68.997,407.3805,NA,8.531,411.9242,4.5437,1.103042744,0,0.020710121,2,1880.088244,34.03,8.085,5,0.108695652,42.06938794,41,0.891304348
142,8/16/2022,3,2,amb,2000,200.664061,90043.77711,201.352,2459808,NA,155.786,1.292490981,129.2490981,22,45.566,11.9009,2396.270017,11.9417,0.026612278,4,-7.021818454,-1.755454613,63.9077,500.755,71.2755,487.3674,NA,7.3678,493.3872,6.0198,1.220096508,0,0.014933099,2,1880.088244,34.03,8.085,2,0.043478261,44.87806096,42,0.913043478
121,8/16/2022,3,2,amb,2000,226.5652636,101666.397,227.342,2459808,NA,179.933,1.263481407,126.3481407,22,47.409,11.9009,2705.574408,11.9417,0.026612278,4,0.790610751,0.197652688,64.6473,499.7332,73.1373,485.9947,NA,8.49,491.2432,5.2485,1.068411736,0,0.017282682,2,1880.088244,34.03,8.085,13,0.282608696,46.63226356,43,0.934782609
137,8/16/2022,3,2,amb,2000,250.7702812,112527.8896,251.63,2459808,NA,200.912,1.252438879,125.2438879,22,50.718,11.9009,2994.623467,11.9417,0.026612278,4,1.630124394,0.407531098,67.998,730.943,79.3377,712.0457,NA,11.3397,719.6033,7.5576,1.050245323,0,0.015758266,2,1880.088244,34.03,8.085,15,0.326086957,49.8582812,44,0.956521739
141,8/16/2022,3,2,amb,2000,264.061714,118492.1406,264.967,2459808,NA,205.772,1.287672764,128.7672764,22,59.195,11.9009,3153.34577,11.9417,0.026612278,4,-11.89670932,-2.974177329,74.936,537.9577,85.6185,519.8849,NA,10.6825,527.2752,7.3903,1.401602048,0,0.020259819,2,1880.088244,34.03,8.085,1,0.02173913,58.28971402,45,0.97826087
105,8/19/2022,3,2,amb,2000,224.6755365,33903.85822,226.605,2459811,NA,234.87,0.964810321,96.48103206,25,-8.265,10.9225,2475.093113,11.0163,0.073003288,3,-22.88574617,-7.628582057,48.6553,707.1782,62.5914,683.759,NA,13.9361,693.2421,9.4831,1.367934809,0,0.020102789,2,1880.088244,34.03,8.085,1,0.02173913,-10.19446352,1,0.02173913
103,8/19/2022,3,2,amb,2000,103.3792024,15600.06878,104.267,2459811,NA,105.037,0.99266925,99.26692499,25,-0.77,10.9225,1138.856308,11.0163,0.073003288,3,-11.1381962,-3.712732067,46.1131,285.3925,53.1092,275.8943,NA,6.9961,278.3964,2.5021,0.898754438,0,0.025129994,2,1880.088244,34.03,8.085,7,0.152173913,-1.657797591,2,0.043478261
104,8/19/2022,3,2,amb,2000,156.8926409,23675.32281,158.24,2459811,NA,154.659,1.023154165,102.3154165,25,3.581,10.9225,1728.3764,11.0163,0.073003288,3,-5.915202987,-1.971734329,55.4589,494.0223,69.0126,477.2713,NA,13.5537,480.4686,3.1973,0.665454517,0,0.028209336,2,1880.088244,34.03,8.085,18,0.391304348,2.233640905,3,0.065217391
106,8/19/2022,3,2,amb,2000,77.53217096,11699.71495,78.198,2459811,NA,74.706,1.046743233,104.6743233,25,3.492,10.9225,854.117655,11.0163,0.073003288,3,-5.046722811,-1.682240937,49.8969,205.3807,52.7796,199.6698,NA,2.8827,202.498,2.8282,1.396655769,0,0.014235696,2,1880.088244,34.03,8.085,25,0.543478261,2.826170965,4,0.086956522
101,8/19/2022,3,2,amb,2000,82.51041888,12450.93964,83.219,2459811,NA,79.457,1.047346363,104.7346363,25,3.762,10.9225,908.9595275,11.0163,0.073003288,3,-4.466397445,-1.488799148,54.2917,244.9986,58.2671,236.9973,NA,3.9754,241.0232,4.0259,1.670337129,0,0.016493848,2,1880.088244,34.03,8.085,28,0.608695652,3.053418879,5,0.108695652
111,8/19/2022,3,2,amb,2000,124.7794221,18829.39238,125.851,2459811,NA,121.25,1.037946392,103.7946392,25,4.601,10.9225,1374.607548,11.0163,0.073003288,3,-1.017307461,-0.339102487,70.6552,304.5011,77.2914,293.2774,NA,6.6362,297.8649,4.5875,1.540127756,0,0.022279228,2,1880.088244,34.03,8.085,33,0.717391304,3.529422084,6,0.130434783
119,8/19/2022,3,2,amb,2000,94.23671605,14220.45457,95.046,2459811,NA,89.764,1.058843189,105.8843189,25,5.282,10.9225,1038.139935,11.0163,0.073003288,3,-7.80545155,-2.601817183,67.4863,271.2655,72.3327,263.6559,NA,4.8464,266.4191,2.7632,1.037162876,0,0.018190888,2,1880.088244,34.03,8.085,14,0.304347826,4.472716048,7,0.152173913
118,8/19/2022,3,2,amb,2000,204.5553244,30867.68958,206.312,2459811,NA,199.961,1.031761193,103.1761193,25,6.351,10.9225,2253.44282,11.0163,0.073003288,3,-6.564889623,-2.188296541,54.0094,542.2395,65.9503,522.2999,NA,11.9409,530.2986,7.9987,1.508338887,0,0.022517314,2,1880.088244,34.03,8.085,17,0.369565217,4.594324383,8,0.173913043
